0.1,-0.2,0.0,0.0,0.0,0.2,-1.6,0.0,0.0,0.0,0.0,0.0,0
0.09981500743057779,-0.19976754988616968,-0.0001567446929363449,-0.0024,-0.008,0.2559,-1.6523,0.0002,0.0097,0.0001,0.005,0.0031,0
0.09962282730046844,-0.1996484111481943,-0.0003201316607433463,-0.0048,-0.0079,0.2928,-1.6936,0.0004,0.0172,-0.0024,0.0094,0.0037,0
0.09942422696624821,-0.19957704443778984,-0.0004894908805854267,-0.0071,-0.0036,0.3195,-1.7288,0.0006,0.0239,-0.0061,0.0129,0.0032,0
0.09922005437798948,-0.19953521411470543,-0.0006640590296963752,-0.0093,0.0035,0.3392,-1.7597,0.0008,0.0301,-0.0105,0.0158,0.0021,0
0.09901105761098382,-0.19951528057121562,-0.0008431592594510882,-0.0115,0.0126,0.3537,-1.7872,0.001,0.036,-0.0155,0.0183,0.0004,0
0.09879773371740223,-0.19951349315797096,-0.001026347281426629,-0.0136,0.0232,0.3639,-1.8119,0.0011,0.0416,-0.0205,0.0205,-0.0017,0
0.09858074847064274,-0.19952781017320623,-0.0012130179485090038,-0.0156,0.035,0.3706,-1.8342,0.0012,0.047,-0.0255,0.0224,-0.0042,0
0.09836073060673833,-0.19955717036719697,-0.0014025995952299055,-0.0176,0.0478,0.3743,-1.8544,0.0013,0.0522,-0.0305,0.024,-0.007,0
0.09813809068740904,-0.19960113126849952,-0.0015947245893079397,-0.0195,0.0613,0.3753,-1.8726,0.0014,0.0571,-0.0355,0.0253,-0.0102,0
0.09791343662989492,-0.199659504476341,-0.0017888397505493388,-0.0213,0.0755,0.374,-1.889,0.0015,0.0618,-0.0405,0.0263,-0.0137,0
0.09768728920392668,-0.1997324864440358,-0.001984469645988923,-0.0231,0.0902,0.3706,-1.9038,0.0016,0.0662,-0.0455,0.0271,-0.0175,0
0.09746001774409296,-0.1998205308485346,-0.0021812833533609616,-0.0248,0.1054,0.3653,-1.917,0.0017,0.0703,-0.0505,0.0275,-0.0217,0
0.09723210370824482,-0.1999242935558505,-0.0023788405144374385,-0.0265,0.121,0.3582,-1.9288,0.0018,0.0741,-0.0555,0.0276,-0.0262,0
0.09700388136810169,-0.20004474190359606,-0.0025768414287119755,-0.0281,0.1369,0.3495,-1.9392,0.0019,0.0776,-0.0605,0.0274,-0.0311,0
0.09677581373522323,-0.20018299701985812,-0.0027748621859794973,-0.0297,0.153,0.3393,-1.9483,0.002,0.0807,-0.0655,0.0268,-0.0361,0
0.09654822932408678,-0.20034045681438611,-0.002972608104400757,-0.0312,0.1693,0.3277,-1.9561,0.0021,0.0834,-0.0705,0.0258,-0.0411,0
0.09632156467103614,-0.20051880525194182,-0.0031696788165535227,-0.0327,0.1858,0.3148,-1.9627,0.0021,0.0856,-0.0755,0.0244,-0.0461,0
0.09609609773852813,-0.20072018752501372,-0.0033658241315015504,-0.0341,0.2024,0.3007,-1.9682,0.0021,0.0873,-0.0805,0.0225,-0.0511,0
0.09587225779355993,-0.20094711831360976,-0.003560650043586925,-0.0355,0.2191,0.2855,-1.9726,0.0021,0.0884,-0.0855,0.02,-0.0561,0
0.09565035768901689,-0.20120261061416983,-0.0037538754242432354,-0.0369,0.2359,0.2692,-1.9759,0.0021,0.0889,-0.0905,0.0169,-0.0611,0
0.09543073289736505,-0.20149031192328895,-0.003945198745886288,-0.0382,0.2527,0.252,-1.9782,0.0021,0.0887,-0.0955,0.0131,-0.0661,0
0.09521381942803242,-0.2018143226952809,-0.004134219580895259,-0.0395,0.2695,0.2339,-1.9795,0.0021,0.0876,-0.1005,0.0085,-0.0711,0
0.0949999858089947,-0.20217950157594713,-0.004320606593312666,-0.0407,0.2861,0.215,-1.9799,0.0021,0.0856,-0.1055,0.0035,-0.0761,0
0.09478971224554791,-0.20259111380540165,-0.004503919722411975,-0.0419,0.3026,0.1956,-1.9795,0.0021,0.0825,-0.1105,-0.0015,-0.0811,0
0.09458336545189518,-0.20305469312176042,-0.004683829264322141,-0.0431,0.3187,0.1758,-1.9784,0.0021,0.0782,-0.1155,-0.0065,-0.0861,0
0.09438134464747837,-0.2035752816430766,-0.0048599768352132495,-0.0442,0.3344,0.1559,-1.9767,0.0021,0.0726,-0.1205,-0.0115,-0.0911,0
0.09418400068608326,-0.2041565629466702,-0.005032038965764713,-0.0453,0.3495,0.1363,-1.9746,0.0021,0.0656,-0.1255,-0.0165,-0.0961,0
0.09399150042113341,-0.2047990838946012,-0.005199866647458278,-0.0464,0.3637,0.1175,-1.9724,0.0021,0.0572,-0.1305,-0.0215,-0.1011,0
0.09380380182673594,-0.2054984417391049,-0.0053634991143278994,-0.0475,0.3769,0.0999,-1.9704,0.0021,0.0474,-0.1355,-0.0265,-0.1061,0
0.09362060941130156,-0.20624514806127087,-0.005523203524908428,-0.0485,0.3889,0.084,-1.9688,0.0021,0.0365,-0.1405,-0.0315,-0.1111,0
0.09344134863201403,-0.20702426930139467,-0.0056794888930936345,-0.0495,0.3997,0.07,-1.9678,0.0021,0.0248,-0.1455,-0.0365,-0.1161,0
0.09326529543184112,-0.20781867233379855,-0.005833007048574318,-0.0505,0.4092,0.0581,-1.9676,0.0021,0.0127,-0.1505,-0.0415,-0.1211,0
0.093091700683159,-0.20861114400414754,-0.005984432045762596,-0.0514,0.4175,0.0482,-1.9682,0.0021,0.0006,-0.1555,-0.0465,-0.1261,0
0.09291988799209054,-0.20938698216578924,-0.0061343632970219915,-0.0523,0.4248,0.04,-1.9695,0.0021,-0.0112,-0.1605,-0.0515,-0.1311,0
0.09274934262224202,-0.21013500897016976,-0.006283263615785139,-0.0532,0.4313,0.0333,-1.9714,0.0021,-0.0224,-0.1655,-0.0565,-0.1361,0
0.09257966972027652,-0.21084695216802715,-0.006431487912504227,-0.0541,0.4371,0.0279,-1.9738,0.0021,-0.0329,-0.1705,-0.0615,-0.1411,0
0.09241058443931735,-0.21151686414547327,-0.006579292206496343,-0.0549,0.4423,0.0235,-1.9766,0.0021,-0.0425,-0.1755,-0.0665,-0.1461,0
0.09224187955512189,-0.21214072452813662,-0.00672685384463606,-0.0557,0.447,0.0199,-1.9797,0.0021,-0.0512,-0.1805,-0.0715,-0.1511,0
0.09207342857596558,-0.21271572449562348,-0.006874286564334017,-0.0565,0.4514,0.0169,-1.9831,0.0021,-0.0588,-0.1855,-0.0765,-0.1561,0
0.09190514858233431,-0.2132401581350204,-0.0070216648877088885,-0.0573,0.4554,0.0144,-1.9867,0.0021,-0.0654,-0.1905,-0.0815,-0.1611,0
0.09173698755348457,-0.2137126037939842,-0.007169035660645608,-0.058,0.4592,0.0123,-1.9904,0.0021,-0.0709,-0.1955,-0.0865,-0.1661,0
0.09156887413740175,-0.21413201630451584,-0.007316454081673277,-0.0587,0.4628,0.0106,-1.9942,0.0021,-0.0753,-0.2005,-0.0915,-0.1711,0
0.09140077108089573,-0.21449758605001348,-0.007463953651905069,-0.0594,0.4662,0.0091,-1.9981,0.0021,-0.0785,-0.2055,-0.0965,-0.1761,0
0.09123266945524398,-0.21480883338391035,-0.007611542475567079,-0.0601,0.4695,0.0078,-2.002,0.0021,-0.0806,-0.2105,-0.1013,-0.1811,0
0.09106454858497566,-0.21506528485072657,-0.007759239154264419,-0.0607,0.4727,0.0067,-2.0059,0.0021,-0.0815,-0.2155,-0.105,-0.1861,0
0.09089637619628815,-0.2152665505079409,-0.007907063817658684,-0.0613,0.4758,0.0057,-2.0098,0.0021,-0.0813,-0.2205,-0.1075,-0.1911,0
0.09072815078834862,-0.21541237802749788,-0.00805501787838288,-0.0619,0.4788,0.0048,-2.0138,0.0021,-0.0799,-0.2255,-0.1088,-0.1959,0
0.09055988149372424,-0.21550270529095963,-0.008203093189318188,-0.0625,0.4818,0.004,-2.0178,0.0021,-0.0773,-0.2305,-0.1089,-0.1996,0
0.09039156548096965,-0.2155374408943181,-0.008351292306634459,-0.0631,0.4847,0.0032,-2.0217,0.0021,-0.0735,-0.2355,-0.1079,-0.2021,0
0.0902232039558954,-0.21551633948904234,-0.008499614218100048,-0.0636,0.4876,0.0025,-2.0256,0.0021,-0.0686,-0.2395,-0.1057,-0.2034,0
0.09005478674895638,-0.21543937453159195,-0.008648059200109378,-0.0641,0.4904,0.0018,-2.0295,0.0021,-0.0625,-0.2424,-0.1023,-0.2035,0
0.08988632758796067,-0.21530648855415743,-0.008796614988352072,-0.0646,0.4932,0.0011,-2.0334,0.0021,-0.0552,-0.2441,-0.0977,-0.2025,0
0.08971783767529849,-0.21511773653745564,-0.008945271542808171,-0.0651,0.496,0.0004,-2.0373,0.0021,-0.0467,-0.2446,-0.0927,-0.2003,0
0.08954932882103754,-0.2148731885764797,-0.009094018271720022,-0.0656,0.4988,-0.0003,-2.0411,0.0021,-0.0371,-0.2439,-0.0877,-0.1969,0
0.0893808061182757,-0.2145728139278786,-0.009242850619045164,-0.0661,0.5016,-0.0011,-2.0449,0.0021,-0.0263,-0.2421,-0.0827,-0.1923,0
0.089212288158059,-0.21421674293785928,-0.009391751900070777,-0.0665,0.5044,-0.0019,-2.0487,0.0021,-0.0143,-0.2391,-0.0777,-0.1873,0
0.08904378434574153,-0.21380508736007833,-0.009540704821523568,-0.0669,0.5072,-0.0028,-2.0524,0.0021,-0.0011,-0.2349,-0.0727,-0.1823,0
0.08887530902766651,-0.2133378956228381,-0.009689696510906964,-0.0673,0.5101,-0.0038,-2.056,0.0021,0.0132,-0.2299,-0.0677,-0.1773,0
0.08870687812712924,-0.21281536033712709,-0.009838712640737258,-0.0677,0.513,-0.0049,-2.0596,0.0021,0.0287,-0.2249,-0.0627,-0.1723,0
0.08853851494300374,-0.21223768418864192,-0.009987732268233095,-0.0681,0.516,-0.0061,-2.0631,0.0021,0.0454,-0.2199,-0.0577,-0.1673,0
0.0883702384963006,-0.2116051186051544,-0.01013673826308619,-0.0685,0.5191,-0.0075,-2.0665,0.0021,0.0632,-0.2149,-0.0527,-0.1623,0
0.08820207516012096,-0.21091798412265858,-0.01028570688253672,-0.0688,0.5223,-0.0091,-2.0698,0.0021,0.0822,-0.2099,-0.0477,-0.1573,0
0.08803405735531138,-0.21017665217076223,-0.010434600111689746,-0.0691,0.5256,-0.011,-2.0729,0.0021,0.1023,-0.2049,-0.0427,-0.1523,0
0.08786622043154316,-0.20938152576845476,-0.010583386122619493,-0.0694,0.5291,-0.0133,-2.0758,0.0021,0.1235,-0.1999,-0.0377,-0.1473,0
0.08769861549993917,-0.20853331064254796,-0.010732018869540547,-0.0697,0.5328,-0.016,-2.0785,0.0021,0.1458,-0.1949,-0.0327,-0.1423,0
0.08753130445025964,-0.2076328911027443,-0.010880442581764594,-0.07,0.5367,-0.0192,-2.0809,0.0021,0.1692,-0.1899,-0.0277,-0.1373,0
0.08736436534810735,-0.2066813747031285,-0.011028586909422393,-0.0703,0.5409,-0.0231,-2.083,0.0021,0.1937,-0.1849,-0.0227,-0.1323,0
0.08719791846864018,-0.20568053513032702,-0.011176343460449503,-0.0706,0.5455,-0.0278,-2.0846,0.0021,0.2192,-0.1799,-0.0177,-0.1273,0
0.08703212248897221,-0.20463279817193075,-0.011323569210829694,-0.0709,0.5505,-0.0335,-2.0857,0.0021,0.2457,-0.1749,-0.0127,-0.1223,0
0.08686720796099487,-0.20354163285723018,-0.01147005637139811,-0.0712,0.5561,-0.0404,-2.0861,0.0021,0.2731,-0.1699,-0.0077,-0.1173,0
0.08670350242746963,-0.20241209187689535,-0.011615509721628167,-0.0714,0.5624,-0.0488,-2.0857,0.0021,0.3013,-0.1649,-0.0027,-0.1123,0
