0.1,-0.2,0.0,0.0,0.0,0.2,-1.6,0.0,0.0,0.0,0.0,0.0,0
0.09985767507603703,-0.19982113983235308,-0.00012058208178906207,-0.0018822675614201922,-0.006183808440001548,0.24297265117866132,-1.6402019194250195,0.00017331801207573022,0.0,0.0,0.0,0.0,0
0.0997108230214099,-0.1997133760936653,-0.0002453458430240605,-0.0037177989398357093,-0.007350918650359333,0.2742069780838536,-1.67361660594026,0.00033636316358648947,0.0,-0.0,0.0,0.0,0
0.0995597449081382,-0.19964044808091858,-0.00037402569300998094,-0.005507865723214924,-0.00558212727575981,0.29840805771038836,-1.7028705018940689,0.0004897055569093458,0.0,0.0,0.0,0.0,0
0.09940466766053953,-0.19958947232208935,-0.0005064177665237942,-0.007253654074729919,-0.0018170713061964033,0.3176626483960349,-1.729113995883561,0.0006339942447374303,0.0,-0.0,0.0,-0.0,0
0.09924579769221399,-0.19955429719091236,-0.0006423353301286603,-0.00895629475334223,0.0034055315402766228,0.33315032283279894,-1.752990861410652,0.0007698113205881812,0.0,0.0,0.0,0.0,0
0.09908333209100412,-0.19953146535577723,-0.0007815995590538995,-0.010616880777367927,0.00973372525494158,0.34563244304227597,-1.7749133656424334,0.0008977035885752747,0.0,-0.0,0.0,-0.0,0
0.0989174626166152,-0.19951880492069266,-0.0009240362375256289,-0.012236472772608616,0.01691714957088722,0.3556451054792161,-1.7951700490245601,0.001018184506068561,0.0,0.0,0.0,0.0,0
0.09874837715897405,-0.1995148267734058,-0.00106947457062083,-0.01381610169308203,0.02476658627308418,0.3635902289454777,-1.813976359994777,0.0011317360220174353,0.0,-0.0,0.0,-0.0,0
0.09857626021212997,-0.19951842902803332,-0.0012177468160080435,-0.015356770475728681,0.033132333658891386,0.3697839921587538,-1.8315014675122678,0.0012388103170937895,0.0,0.0,0.0,0.0,0
0.0984012929088363,-0.19952873665530355,-0.0013686882820702316,-0.01685945518029294,0.04189162016275884,0.3744848864088209,-1.8478837278479503,0.0013398314513724601,0.0,-0.0,0.0,-0.0,0
