0.09975670590287533,0.17065383431797726,-0.008539809410107731,0.054041040749717786,-0.029540678707288236,-0.19219451198383966
0.07976899668442027,0.13645619570241518,-0.00714508119688566,0.03347649539171118,-0.02395579008878302,-0.156016804909234
0.06381354098901916,0.10907976483829002,-0.00597678217422234,0.02458306483444247,-0.019470838460732474,-0.12487847275302356
0.051046249013375775,0.08721137953012462,-0.0049219777967141765,0.017825518437528165,-0.015835644491450633,-0.0999007792430551
0.040795707461131266,0.0697401554887594,-0.0040195610601591585,0.012432157659633139,-0.012957010070260512,-0.08020377911297466
0.03264677398888715,0.05576475122484472,-0.0033081144333762147,0.007790126977149052,-0.010861228116549587,-0.06497059874619496
0.026136743437352426,0.04458787157795395,-0.00268110552141378,0.005927952688310797,-0.00984551348375833,-0.05201545073960863
0.020913708911292725,0.03561022358514152,-0.002171083364008822,0.004474260178170993,-0.008810070790919758,-0.04164357090541076
0.016722968226200285,0.028433695786523258,-0.0017365901649163387,0.003453847359780298,-0.007828595985399962,-0.03328490866497944
0.013365779878768625,0.022759708514601167,-0.0013509799260569206,0.0027291333861951574,-0.006907055310663056,-0.026555000090023193
0.010742251831169891,0.018288831989313196,-0.0010970905252319172,0.0021818321473983746,-0.0060525725391224455,-0.021165843095761673
0.008556225576254553,0.014622852975153295,-0.0008614005101216689,0.0017340055236779494,-0.005255378455322367,-0.01686725891513034
0.006815718264623418,0.011762114310017967,-0.000738911503518502,0.0013933520335173437,-0.004533091703456614,-0.013434516088821293
0.005423488618535533,0.009407783599305693,-0.000624341786385747,0.0011058668490618925,-0.0038862003507821106,-0.010689567139834846
0.004380709153564532,0.007560427805197357,-0.0005153908800441234,0.0008912068642763169,-0.0033204872032203715,-0.0085114418650029
0.0034863776523928946,0.0061206432401850275,-0.0004095325421325366,0.0007179524069181291,-0.002816673756688493,-0.006755520075165581
0.0028383371158826735,0.004888928868510352,-0.00030582097291338315,0.0005738359017958588,-0.0023847267030278818,-0.005376088827423262
0.0022333518615706744,0.003865824996323723,-0.00020326717230154196,0.0004529319670730607,-0.0020007364146218745,-0.0042810364120856184
0.0017680260862108438,0.0030517186170074006,-0.00020171515193102916,0.00034980885152352076,-0.0016719968464685383,-0.0033955394966357568
0.0014381861145381463,0.0024472179367479013,-0.0002008232967732235,0.00027949364459151077,-0.0013945264722051611,-0.0026942375045769943
0.0011398894074427673,0.0019527912541948448,-0.00020025050398127548,0.00022100380682597395,-0.0011532574326438114,-0.0021363061441755323
0.0008694312219152965,0.001568888814541156,-0.00019992331017243303,0.00017479027134904336,-0.0009440342841056621,-0.0016890108073932461
0.0007233046374083498,0.0011959430302025279,-0.0001997094778044066,0.00013358434105221158,-0.0007738492925246205,-0.001351562416540015
0.0005982227200349687,0.0009343985658045469,-0.00019959869305074128,0.00010531929081564268,-0.0006280733626855362,-0.0010775946558467756
0.0004912751987384164,0.0007846823158209878,-0.00019955985420668217,9.026798845377023e-05,-0.0005033567441859273,-0.0008504017323737044
0.00039985095422064704,0.0006472134829645531,-0.00019954931116914653,7.348111480166253e-05,-0.00039669647993882836,-0.000668470206344367
0.00032165244709808974,0.0005224036159632814,-0.00019956104419886704,6.27088576686958e-05,-0.0003054342429698839,-0.0005347039435918468
0.00025466562074842256,0.00041065665690974087,-0.00019959030121587085,4.405329885618488e-05,-0.00022722684608869696,-0.0004153282119109112
0.00019714195668075676,0.0003123689835890037,-0.0001996333974735879,3.1802159007627674e-05,-0.00016004753754031144,-0.00032896335733270915
0.00014757068598362746,0.00022792945272664435,-0.00019968754420260004,1.8574658965158172e-05,-0.00010213604284404203,-0.0002567821388664528
0.00010465818382674937,0.0001577194424547369,-0.0001997506843934355,1.2122316148611685e-05,-5.19878119344518e-05,-0.0002080804921387094
6.729743786223522e-05,0.00010211289574528541,-0.00019982136971024808,5.0320271063997345e-06,-8.311229731290723e-06,-0.0001660356948440557
3.455111693775819e-05,6.147636245151942e-05,-0.0001998986304159022,5.065176914034328e-06,2.9985125907028464e-05,-0.00014151271654745407
5.622465849704837e-06,3.616904255187766e-05,-0.00019998189734357776,4.775121070372128e-06,6.383161637665864e-05,-0.00011896671816723903
-2.0156140773126447e-05,2.6542827621445867e-05,-0.00020007089761880134,4.297003328460983e-06,9.400681194253765e-05,-9.675991714570636e-05
-4.3335432323181504e-05,0.0001329423430225766,-0.00020016343131110356,1.891887026118558e-05,0.00012116299256806138,-6.182591868529689e-05
-6.440518403978591e-05,0.00015570499118656265,-0.00020026293574294202,2.6106968052594642e-05,0.00014585131570693904,-5.01911090314457e-05
-8.376202597482218e-05,9.516099205842807e-05,-0.0002003728902282567,1.8351623239591084e-05,0.0001685355248446083,-4.762969579374246e-05
-0.0001017192871035112,5.163342361722714e-05,-0.00020049128028973168,1.0921540339533579e-05,0.00018959101059643223,-4.172033503237203e-05
-0.00011853549330380655,0.00012543826432284116,-0.0002006124699167432,2.567505570966334e-05,0.00020932880649018317,-3.196116740516457e-05
-0.00013445120792280723,0.00011688443552241285,-0.00020074790442439828,2.581167711460674e-05,0.00022801071370097398,-2.9703938235240974e-05
-0.00014963632641453042,0.00012627383988937,-0.000200892935725149,2.5408078026212215e-05,0.00024584434885791445,-2.1173351496966006e-05
-0.000164225538126909,0.00015390140297948904,-0.00020104797161520796,3.227824604639393e-05,0.0002629869839639223,-1.9338244241710522e-05
-0.00017833607027081718,0.0002000551158919903,-0.00020121349729767472,3.86579909426534e-05,0.0002795750624559527,-1.0493820904195683e-05
-0.0001920575582155374,0.00016501607420234797,-0.00020139950825524703,2.9384531525215984e-05,0.00029570397360569923,-5.960325510748948e-06
-0.0001054456463356702,4.904851861054043e-05,-0.00020082550381305038,1.1020749608185535e-05,0.00030071439198735744,-1.6924969226765655e-05
-0.00011854080114359823,5.243987670446434e-05,-0.00020098749773920035,1.2405163347768684e-05,0.0003160744138633966,-1.7572543148157642e-05
-0.00013131769579276348,-2.4559203158213996e-05,-0.00020116760508558627,2.9718373932799953e-06,0.00033105828214831335,-3.043226055967941e-05
-0.0001437070623221866,1.830519361713324e-05,-0.00020135274533491295,1.1194670386746314e-05,0.0003456038329632845,-2.9019043764620435e-05
-0.0001556468180311822,-1.871971062012506e-05,-0.00020155561452608303,-1.996223223984455e-06,0.00035961979867300435,-2.183357449667901e-05
-0.00016696537158065384,-3.53933534880701e-05,-0.00020176751817092614,-9.340953132344201e-06,0.0003729157482101712,-1.785738512689178e-05
-0.0001774499338771676,-3.148178750875722e-05,-0.00020198534333385563,-1.3906019428647995e-05,0.0003852438279948664,-1.2076079111419209e-05
-0.0001868108844725465,-0.00010675764321386579,-0.00020221373855843934,-2.6466239369245942e-05,0.0003962582322506705,-2.3198961331569976e-05
-0.00019464826471477854,-6.1000090645156676e-05,-0.000202427928734055,-2.2934415145326906e-05,0.0004055113405151118,-1.877150672525358e-05
-0.0002004901751096604,6.0052024371056665e-06,-0.0002026279153806477,-1.605569408340266e-05,0.0004124454264831796,-1.4605393662207654e-05
-0.00020381373876044104,-5.533885757387836e-06,-0.00020281298247122972,-2.6068805541734613e-05,0.00041644320844876835,-1.3353697926179664e-05
-0.0002041116738206665,4.584116483862478e-06,-0.00020296104839590576,-2.8241651561478832e-05,0.0004169240449932414,-1.815657959292594e-05
-0.0002010612553608832,3.6554330572071e-05,-0.00020306083376513042,-2.8727033053863498e-05,0.00041351195065544415,-2.0459269491519586e-05
-0.00019451012718633696,-9.43443349783784e-06,-0.0002031122068699633,-3.818392455949722e-05,0.00040601977014122833,-3.8549075567785536e-05
-0.0001845758800336166,-3.319962587726104e-05,-0.0002030987218862401,-4.983216536374375e-05,0.0003945897185277189,-4.44033031448631e-05
-0.0001717170535285105,-3.456491042857011e-05,-0.0002030201317714022,-5.629412485925767e-05,0.0003797520582335825,-5.046561039963787e-05
-0.00015655607746248925,-1.3360141804589219e-05,-0.0002028804598176233,-6.363969511715579e-05,0.0003622261647933393,-4.675664090468733e-05
-0.00013979199726573438,3.057866612087521e-05,-0.0002026870454357923,-6.14163649155334e-05,0.00034282091258804,-4.951552946139099e-05
